Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Google_Index,count_dot,count_www,count_per,count_ques,count_hyphen,count_equal,Label
weddenoptennis.be,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,0,0,1
thatvitaminhub.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
neku.ga,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1,3,1,0,0,0,0,1
neku.ga,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1,3,1,0,0,0,0,1
neku.ga,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1,3,1,0,0,0,0,1
yourfreephoneapp.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
bpolsicurezzaweb.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,3,1,0,1,2,2,1
dbhpsapts.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
dbhpsapts.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
chat-whatsapp21.qpoe.com,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,3,0,0,0,1,0,1
seg-dispositivo.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
seg-dispositivo.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
seg-dispositivo.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
23.98.216.241,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,4,0,0,0,0,0,1
manutencaoitauchecks.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
itauconfirmsecurity.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
academymediaworks.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
fluteguards.nn.r.appspot.com,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,5,0,0,0,0,0,1
fluteguards.nn.r.appspot.com,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,5,0,0,0,0,0,1
novapowa.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1
novapowa.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1
mail.theapple-tech.com,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,2,0,0,0,1,0,1
mail.theapple-tech.com,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,2,0,0,0,1,0,1
chase-verification.renser.us,0,0,1,2,0,0,0,1,0,1,0,0,1,1,1,1,1,4,1,0,1,1,3,1
omnicoreinc.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,3,1,0,0,0,0,1
surgeon4shoulderandelbow.co.uk,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1,3,0,4,1,0,1,1
weddenoptennis.be,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,0,0,1
weddenoptennis.be,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,1,0,3,1
web-net-pg.joomla.com,0,0,1,2,0,0,0,1,0,0,1,1,1,1,1,1,1,3,0,0,1,11,3,1
sriutamahub.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,1,1,0,1,1
sriutamahub.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1
sriutamahub.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,0,0,0,1
weddenoptennis.be,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,1,0,3,1
m.facebok-market-place-item-6476251.pararaiovfx.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,3,0,0,0,4,0,1
selltnow.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
mnstuff.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
nationalautooutlet.icu,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
nationalautooutlet.icu,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
keng.ml,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
keng.ml,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
xfinity.com-sign-in-secure-cpessfile-appmail.2bpnmedia.co.th,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,5,0,0,1,5,3,1
instagram.google-safety.de,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
chat-whatsaap7.giftz1.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,3,0,0,0,1,0,1
staffordpropertygroup.com.au,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
uzakdogukentreklam.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
uzakdogukentreklam.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
facebook--videos-----app-----today.blogspot.com,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,2,0,0,1,12,1,1
labyrinthtanning.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
labyrinthtanning.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1
midiaplural.com.br,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
bechemical.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
bechemical.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
bechemical.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
bechemical.net,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
class.britishonline.co,0,0,1,4,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,0,1
share-oreoo-3.loan,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
kvsrogurgaon.in,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1
kvsrogurgaon.in,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1
tradoauc.com,0,0,1,5,0,0,0,0,0,1,0,0,1,1,1,1,1,2,0,0,1,0,2,1
goviraltoo.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
sof.edu.vn,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,0,0,0,1
prodxattnetcommonlogi.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
m1sde0fe4tta3.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,2,1,26,2,1
semanadasmaeconfira.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
igoh2o.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
sua-mae-vai-adora-essa-novidade.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,0,1
abril-de-promo-smart-4-k.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,0,1
envirotechcorp.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1,3,1,0,0,1,0,1
envirotechcorp.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1,3,1,0,0,1,0,1
amazon.de.signin.verification.openid.5935156.misshydjesen.tk,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,8,1,0,0,0,0,1
amazon.de.signin.verification.openid.5935156.conleyfaili.tk,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,8,1,0,0,0,0,1
oportunidadedasemana.com,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,13,2,1
appindia.co.in,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,0,0,1,0,1
produto-semanal.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
fique-aqui-compras.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
voceecontraaqui.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
secure.runescape.com-ors.xyz,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1,4,0,0,0,1,1,1
sua-cozinha-nova-aproveite.com,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,12,2,1
manage.lcoked.service.1verfctiontlsappsecjfklapx.com,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,4,0,0,1,0,3,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
tehamacountyrcd-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1,0,1,0,1,4,0,3,1,1,3,1
support.yrbinc.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
support.yrbinc.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
sandjef03.typeform.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
intercheducts.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
kif4bbvav.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
michaeljanusmusic2.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
fgtrkfjg.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
wdestaques14.comprehojeegarante.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,3,0,0,0,16,0,1
baleshwerbabaonline.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,1,1,7,1
baleshwerbabaonline.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
infopublishersassociation.com,0,0,1,8,0,0,0,0,0,1,1,1,0,0,1,0,1,3,1,0,1,1,2,1
remycare.com,0,1,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1,6,0,0,1,0,1,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
etli.in,0,0,1,3,0,0,1,0,0,1,1,1,1,1,1,1,1,4,2,0,0,0,0,1
xn--72ca8ce9ah4dwbp9a8jnd.com,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1,1,4,0,0,1,2,2,1
waytoketo.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,1,1,1,3,1
lynshirt.com,0,0,1,6,0,0,1,0,1,1,1,1,1,1,1,1,1,2,0,0,1,3,3,1
alibaba.com.spatialsys.com.ru,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,5,0,0,0,0,0,1
login.live.com.skyhigh9157.ms-office-365-email.skyhigh9157.myshn.net,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,7,0,0,0,3,0,1
kazanyukleara.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
artg.placeof.space,0,0,1,10,0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,1,1,1,1
upscri.be,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1
intercheducts.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
evnt.com.br,0,0,1,10,0,0,1,0,0,1,1,1,0,0,1,0,1,3,0,0,1,3,0,1
team-update-informations.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,2,0,0,1,2,1,1
giveawayszone.gq,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
seg-dispositivo.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
ofertasmagaluizabussinesbrasilrevendedor.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,1,0,1
1drv.ms,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1
hunteralan.typeform.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,1,1,1,1
dropbox.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,2,1,0,0,1,0,1
secure.runescape.com-en.ru,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,4,0,0,0,1,1,1
brusknet.net,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,0,0,1
pabloescobal.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
business-first.ie,0,0,0,3,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1
my3billing-three.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
giveawayzone.ga,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
fdstpp.cn,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,1
playcase.su,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
nice-chianti.tk,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
blauzac.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1
validarmeuacesso.com.br,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,3,0,0,0,0,0,1
batumi.net,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
novapack.cl,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1
santarder.com.access-0182.xyz,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1,5,1,0,0,1,0,1
hmrctax-refund-uk.services,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
mangaloretours.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,4,0,1
sushihouse.com.br,0,0,1,4,0,0,0,0,0,1,1,0,1,1,1,1,1,3,0,1,0,0,0,1
pabloescobal.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
sandjef03.typeform.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
309ho.app.link,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
maniafm.cl,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
abn-co-host-listing-31315.casa,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,4,0,1
magalupromo2020.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
tylerdeveraux.com,0,0,0,3,0,0,1,0,0,1,0,1,1,1,1,1,1,2,0,0,0,0,0,1
beardblast.com,0,0,0,2,1,0,1,0,0,1,0,1,1,0,1,0,1,2,1,0,0,0,0,1
money-back-guarantee-ebay.rf.gd,0,0,1,3,0,0,0,1,0,1,1,1,0,0,1,0,1,3,0,0,0,7,0,1
zaliaskaimas.lt,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
livraisonspeed2025.cloudaccess.host,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
165.227.4.30,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1,3,0,0,0,0,0,1
165.227.4.30,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1,3,0,0,0,0,0,1
tf2extra.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
csgohoned.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
batumi.net,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
shthemacist-view.com,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1
jbimpex.com.pk,0,0,0,2,1,0,1,0,0,1,1,1,1,0,1,0,1,2,0,0,0,0,0,1
jbimpex.com.pk,0,0,1,3,0,0,1,0,0,1,1,1,1,0,1,0,1,7,0,0,1,1,2,1
wordpress.brouser.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,3,0,0,0,2,0,1
manager-page-business.fb-ads-photograph345473573.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,4,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
passionateminnow.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
essentialshoppingmall.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
batumi.net,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
bombayelectricstore.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,2,1,0,0,0,0,1
michaeljanusmusic1.godaddysites.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
decibeliosmagazine.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1,4,0,0,1,0,3,1
maniafm.cl,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
genipaper.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1
enigreen.net,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1
enigreen.net,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1
aoaonline.org,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1
promohinotruck.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,0,1,2,0,1
valleyveedubbers.co.uk,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1,3,0,0,0,0,0,1
datascientist-shop.fr,0,0,1,10,0,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1
alpha-mail-server3.ns01.info,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1,4,1,0,0,3,0,1
lauraburkowsky.ca,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,1
vokesair.com.au,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0,1,4,0,0,0,0,0,1
wdestaques14.modelodeaproveitar.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1,3,0,0,0,13,0,1
frigerio-corazza.com,0,0,1,3,0,0,0,1,0,0,0,1,0,0,1,0,1,4,1,0,0,2,0,1
mailver56544.xyz,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
dhl.china.usedteapackingmachines.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,5,0,14,0,2,0,1
sua-mae-vai-adora-essa-novidade.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,14,2,1
batumi.net,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,1
brozaz48.com,0,0,1,7,0,0,0,0,1,1,1,1,1,1,1,1,1,3,0,0,0,1,0,1
spatialsys.com.ru,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1,4,0,0,1,0,3,1
spatialsys.com.ru,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1,4,0,0,1,0,3,1
remycare.com,0,1,1,3,0,0,1,0,1,1,1,1,1,1,1,1,1,3,0,0,1,0,1,1
resin3dprinterstore.com,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,4,0,0,1,0,1,1
hotelmadhuvan.in,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0,0,1,1,1,1
fique-aqui-compras.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,11,2,1
xn--72ca8ce9ah4dwbp9a8jnd.com,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,2,0,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1,6,0,0,1,5,2,1
secure.runescape.com-zx.ru,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,3,0,0,0,1,1,1
xn--72ca8ce9ah4dwbp9a8jnd.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,2,0,1
tylerdeveraux.com,0,0,0,3,0,0,1,0,0,1,0,1,1,1,1,1,1,2,0,0,0,0,0,1
storage.googleapis.com,0,0,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1,6,0,7,0,3,0,1
xn--72ca8ce9ah4dwbp9a8jnd.com,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,2,0,1
loto041219.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,2,0,0,0,0,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1,6,0,1,1,4,2,1
xn--72ca8ce9ah4dwbp9a8jnd.com,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1,1,4,0,0,1,2,2,1
xn--72ca8ce9ah4dwbp9a8jnd.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,2,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1,6,0,0,1,5,2,1
maricreations.gr,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
storage.googleapis.com,0,0,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1,5,0,0,0,0,0,1
onlineaustria.eu,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1,3,1,0,1,0,2,1
hotflighttickets.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
urineoff.com,0,1,1,2,1,0,0,0,0,0,1,1,0,0,1,0,1,3,0,0,1,0,1,1
villashippingtradingpv-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1,0,1,0,1,3,0,1,1,5,4,1
marketdeliverytoday.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,2,0,0,0,0,0,1
xn--72c1aoa8a9c8a4b8fqd.com,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,2,0,1
user-data-security-settings-support-account-rakuten.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,6,0,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1,5,0,0,1,5,2,1
5de7b3245c2760991.temporary.link,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,0,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
hostpoint.agraphic.design,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
hostpoint.ch.122b0295.colsan.info,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,4,0,0,0,0,0,1
crosplat.co.uk,0,0,0,2,0,0,1,0,1,1,1,1,1,1,1,1,1,3,0,0,0,0,0,1
effafrica.org,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,1,1,2,2,1
alpha-mail-server2.ddns.info,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,3,1,0,0,3,0,1
retrofit.ga,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1
microsoft-customers.ddns.net,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,2,0,1
xn--72ca8ce9ah4dwbp9a8jnd.com,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,1,2,3,1
xn--72c1aoa8a9c8a4b8fqd.com,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1,1,2,0,0,0,2,0,1
wkrprime.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1,4,1,0,0,0,0,1
neku.ga,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,0,0,0,0,1
titan-valves.com,0,0,0,5,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
webcoretic.com,0,0,1,8,0,0,0,0,0,1,0,0,1,1,1,1,1,2,1,0,0,1,0,1
centrototalsalud.cl,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
comoliberarhuawei.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
comoliberarhuawei.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
searalimento.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
storage.googleapis.com,0,1,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1,6,0,0,0,0,0,1
